,Symbol,Name,Sector,Industry,Sales,Revenue,MarCap,PER,PBR,ROA,ROE,Volume,Price,Beta,DIVIDEND,cnn_score,total_score
19,ALGN,Align Technology,Health Care,Health Care Supplies,0.005611415362258711,0.006052368193595472,0.00642201122006558,0.027876090376090373,0.0012856349770631033,0.40414507772020725,0.4399321933962264,0.002966670529174763,0.05794916452178612,0.46524064171123,,0.0,1.4174812680076978
20,ALLE,Allegion,Industrials,Building Products,0.003788974265428497,0.00450037595154893,0.0018803711013380161,0.014612827112827107,0.0026540570549219364,0.45466321243523317,0.470813679245283,0.0021219284800905046,0.02121562261037793,0.26737967914438504,0.15670910871694418,0.0,1.4003398361183783
21,LNT,Alliant Energy,Utilities,Electric Utilities,0.00556031888290833,0.0068153139270724266,0.004642651789460597,0.017696267696267694,0.0004991575195036669,0.31476683937823835,0.4357311320754717,0.00454088392649545,0.012780030538917823,0.10695187165775402,0.26150832517140055,0.0,1.1714927925634906
22,ALL,Allstate,Financials,Property & Casualty Insurance,0.08406154332487517,0.008692561981811774,0.011876641439649411,0.038002288002288,0.0003335833179122067,0.2772020725388601,0.4302771226415094,0.00317380350095072,0.028018130371749817,0.17379679144385027,0.2605288932419197,0.0,1.3159634318053766
23,GOOGL,Alphabet Inc. (Class A),Communication Services,Interactive Media & Services,0.4725480758258128,0.7228298460355432,0.5512478826399788,0.015980265980265976,0.001253981085582383,0.5297927461139896,0.4483343160377359,0.16704862944556664,0.02311405296789554,0.2754010695187166,,0.0,3.2075508656510876
24,GOOG,Alphabet Inc. (Class C),Communication Services,Interactive Media & Services,0.4592459590349306,,0.5723593218231829,0.014541327041327039,0.0012783302328752447,,,0.1394223378731441,0.023364925594556066,,,0.0,1.210212201600016
25,MO,Altria,Consumer Staples,Tobacco,0.04221352673691411,0.017305817762380552,0.02977513248069123,0.03872622622622622,,0.32512953367875647,0.3542895047169812,0.07228403656708865,0.008375286151589785,0.1497326203208556,0.8139079333986288,0.0,1.8517396180401124
26,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,0.8264082274869764,0.11638837551787451,0.5245574911809041,0.10688366938366936,0.0024397845587447527,0.30310880829015546,0.43381485849056606,0.37445091766809524,0.028698381147887007,0.34224598930481287,,0.0,3.0589965030296855
27,AMCR,Amcor,Materials,Paper Packaging,0.02358034393380894,0.00788946120973077,0.005567297083093755,0.018152080652080647,0.0009617913180680413,0.32642487046632124,0.44059551886792453,0.021216655746013165,0.000658540644983874,,0.37806072477962777,0.0,1.2231072847016526
28,AMD,AMD,Information Technology,Semiconductors,0.035570984421364735,0.03125969367728801,0.04990365040637772,0.029020091520091516,0.0004699385427522328,0.36917098445595853,0.43462558962264153,0.4494871810517069,0.016654082831387064,0.5106951871657754,,0.0,1.9268573836953435
29,AEE,Ameren,Utilities,Multi-Utilities,0.01066996681794631,0.009977523217141382,0.008026542759017234,0.01921564421564421,0.00047724328694009134,0.30310880829015546,0.43484669811320753,0.0030393702235379932,0.020496776045523735,0.08288770053475936,0.23898139079333985,0.0,1.1317276642972132
30,AAL,American Airlines Group,Industrials,Airlines,0.06817053824690705,0.01913287201886484,0.0020707392500271954,,,0.2305699481865285,0.44487028301886794,0.16955865985234386,0.0010637964265124123,0.3877005347593583,,0.0,1.32313737175941
31,AEP,American Electric Power,Utilities,Electric Utilities,0.0293372139406184,0.025637988272720978,0.01932430962408118,0.015730015730015725,0.0004115005892493645,0.3044041450777202,0.435436320754717,0.007642001792200008,0.022814935605338767,0.07754010695187166,0.2889324191968658,0.0,1.227210957535399
32,AXP,American Express,Financials,Consumer Finance,0.081796266073675,0.07472752296617238,0.044328583194766034,0.012110324610324609,0.001146844837493791,0.3173575129533679,0.45113502358490565,0.016694203321995033,0.03570834127361278,0.28609625668449196,0.12340842311459355,0.0,1.4445093026153988
33,AIG,American International Group,Financials,Property & Casualty Insurance,0.09618844109069864,0.12712984834445795,0.01496138246126591,0.0005183755183755185,0.00010957116281787812,0.29533678756476683,0.443469929245283,0.014801536863946916,0.011072166888190413,0.30213903743315507,0.2193927522037218,0.0,1.52511982877668
34,AMT,American Tower,Real Estate,Specialized REITs,0.01623948306713771,0.02784651539594374,0.046442058151641825,0.03615222365222365,0.004119875721952217,0.3212435233160622,0.46329599056603776,0.004449148187620942,0.06014912447865533,0.11497326203208555,0.20959843290891284,0.0,1.3045096374782736
35,AWK,American Water Works,Utilities,Water Utilities,0.0053218686459398905,0.012888763515935025,0.009530062627235854,0.016856141856141853,0.0007840425428301502,0.3316062176165803,0.44037441037735847,0.0020673228693949357,0.03472897313491882,0.10427807486631016,0.16160626836434866,0.0,1.120042146416994
36,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,0.022388092748966745,0.03246434483540952,0.010450822856610049,0.006515444015444014,0.0017044403105003262,0.2914507772020725,0.4735406839622641,0.0019223030768293352,0.06561042858211133,0.3770053475935829,0.16748285994123407,0.0,1.450535545125025
37,ABC,AmerisourceBergen,Health Care,Health Care Distributors,0.4013366157711668,0.01830969372748181,0.010392546892725606,0.012369512369512368,0.03348007752768498,0.3082901554404145,0.865344929245283,0.0041151879207665274,0.03233603423446459,0.10695187165775402,0.12047012732615084,0.0,1.9133967521134048
38,AME,Ametek,Industrials,Electrical Components & Equipment,0.008898622200466477,0.010780623989222388,0.009627189233709926,0.02131595881595881,0.0008887438761894558,0.3860103626943005,0.4390477594339623,0.005413645795898005,0.02763940919496422,0.32085561497326204,0.06562193927522036,0.0,1.2960998694831545
