종목코드,종목명,SEC_NM_KOR,업종명,시장구분,MKT_VAL,ALL_MKT_VAL,PER,PBR,DIV,매출액,영업이익,당기순이익,ROA,ROE,베타
122640,예스티,IT,반도체,KOSDAQ,125059,485562680,0.0,2.13,0.0,169.0,-28.0,154.0,14.8,38.9,1.21
290670,대보마그네틱,IT,기계·장비,KOSDAQ,121859,485562680,87.06,7.62,0.0,235.0,45.0,40.0,22.6,29.7,0.86
066410,버킷스튜디오,IT,통신서비스,KOSDAQ,121364,485562680,2.07,1.02,0.0,98.0,3.0,-482.0,-62.4,-148.1,0.82
008700,아남전자,IT,전기전자,KOSPI,120916,485562680,13.6,2.3,0.0,1251.0,56.0,43.0,6.2,21.8,1.27
077500,유니퀘스트,IT,유통업,KOSPI,120650,485562680,3.69,0.76,3.47,1691.0,88.0,98.0,11.4,20.4,1.36
082850,우리바이오,IT,일반전기전자,KOSDAQ,120500,485562680,5.59,1.24,0.0,3953.0,149.0,159.0,7.7,21.6,1.17
149950,아바텍,IT,IT부품,KOSDAQ,120100,485562680,2375.0,1.38,0.0,150.0,-21.0,-19.0,-3.5,-3.8,0.34
234340,헥토파이낸셜,IT,소프트웨어,KOSDAQ,120044,485562680,10.48,1.64,1.89,305.0,29.0,12.0,2.3,6.7,0.7
236200,슈프리마,IT,일반전기전자,KOSDAQ,119236,485562680,8.17,1.1,0.0,257.0,63.0,73.0,11.2,11.9,0.72
161580,필옵틱스,IT,IT부품,KOSDAQ,118746,485562680,0.0,1.94,0.0,920.0,77.0,70.0,5.7,14.2,1.21
045970,코아시아,IT,IT부품,KOSDAQ,118733,485562680,0.0,1.54,0.0,1223.0,-57.0,-97.0,-3.7,-20.1,1.41
003160,디아이,IT,의료정밀,KOSPI,116815,485562680,10.27,1.1,3.29,603.0,55.0,45.0,7.0,11.8,0.92
144960,뉴파워프라즈마,IT,기계·장비,KOSDAQ,115558,485562680,8.26,0.94,1.08,851.0,34.0,43.0,3.2,10.3,1.11
143160,아이디스,IT,통신장비,KOSDAQ,114837,485562680,10.15,1.26,1.32,716.0,66.0,64.0,9.2,14.3,0.82
040910,아이씨디,IT,반도체,KOSDAQ,114139,485562680,209.56,0.92,2.12,469.0,28.0,70.0,3.3,4.6,1.03
065680,우주일렉트로,IT,IT부품,KOSDAQ,113995,485562680,10.6,0.82,1.88,501.0,61.0,50.0,7.5,9.7,0.85
079940,가비아,IT,인터넷,KOSDAQ,113050,485562680,12.92,1.52,0.6,606.0,97.0,88.0,11.2,15.1,0.99
109740,디에스케이,IT,기계·장비,KOSDAQ,112143,485562680,0.0,1.04,0.0,116.0,-32.0,-16.0,-5.1,-4.6,0.65
115160,휴맥스,IT,통신장비,KOSDAQ,111787,485562680,0.0,0.53,0.0,1615.0,42.0,149.0,-0.3,3.4,0.95
040350,큐로컴,IT,컴퓨터서비스,KOSDAQ,111354,485562680,0.0,2.8,0.0,14.0,-19.0,-11.0,-8.3,-7.9,0.98
051360,토비스,IT,정보기기,KOSDAQ,110863,485562680,106.95,0.72,1.14,672.0,-12.0,-42.0,-2.2,-4.3,0.88
078070,유비쿼스홀딩스,IT,금융,KOSDAQ,110834,485562680,12.85,1.14,2.24,413.0,80.0,107.0,8.4,8.0,1.02
151910,SBW생명과학,IT,IT부품,KOSDAQ,109611,485562680,0.0,10.18,0.0,132.0,-1.0,-92.0,-16.0,-48.1,0.68
078150,HB테크놀러지,IT,기계·장비,KOSDAQ,108493,485562680,13.58,0.87,0.98,295.0,-1.0,130.0,11.1,17.0,1.4
347860,알체라,IT,소프트웨어,KOSDAQ,108148,485562680,0.0,11.31,0.0,7.0,-61.0,56.0,8.1,30.8,1.12
011690,와이투솔루션,IT,전기전자,KOSPI,106799,485562680,0.0,1.28,0.0,301.0,4.0,-7.0,-1.9,-2.8,0.0
077360,덕산하이메탈,IT,일반전기전자,KOSDAQ,106609,485562680,9.47,1.16,0.0,271.0,6.0,18.0,6.7,8.3,1.15
049550,잉크테크,IT,화학,KOSDAQ,105305,485562680,71.98,2.19,0.0,159.0,16.0,12.0,5.3,9.0,0.6
264450,유비쿼스,IT,통신장비,KOSDAQ,105182,485562680,6.19,1.4,3.22,357.0,70.0,62.0,11.9,15.3,0.92
190510,나무가,IT,IT부품,KOSDAQ,103396,485562680,9.28,2.6,0.0,1181.0,76.0,175.0,32.5,70.4,1.13
238090,앤디포스,IT,비금속,KOSDAQ,103344,485562680,7.95,0.87,0.0,180.0,-19.0,-66.0,-4.6,-6.3,1.06
078890,가온미디어,IT,통신장비,KOSDAQ,103250,485562680,5.54,0.65,1.3,1661.0,17.0,57.0,7.8,17.2,1.4
262260,에이프로,IT,일반전기전자,KOSDAQ,103032,485562680,0.0,3.15,0.0,33.0,-41.0,-26.0,-8.1,-13.2,1.06
009470,삼화전기,IT,전기전자,KOSPI,102779,485562680,9.85,2.13,1.43,692.0,78.0,68.0,11.5,27.4,1.08
036010,아비코전자,IT,일반전기전자,KOSDAQ,102575,485562680,45.34,1.59,0.55,456.0,59.0,41.0,9.9,13.5,1.31
085670,뉴프렉스,IT,IT부품,KOSDAQ,101642,485562680,62.48,3.11,0.0,633.0,49.0,60.0,15.6,45.9,1.3
068790,DMS,IT,기계·장비,KOSDAQ,101408,485562680,4.01,0.5,1.84,773.0,138.0,118.0,10.1,14.0,1.12
241790,오션브릿지,IT,반도체,KOSDAQ,101277,485562680,9.97,1.57,2.22,482.0,78.0,52.0,9.5,12.9,1.34
352910,오비고,IT,소프트웨어,KOSDAQ,100893,485562680,0.0,5.53,0.0,21.0,-20.0,-20.0,-17.3,-21.2,1.8
136540,윈스,IT,소프트웨어,KOSDAQ,100668,485562680,8.2,1.08,3.65,230.0,48.0,44.0,6.9,8.1,0.66
083930,아바코,IT,기계·장비,KOSDAQ,100029,485562680,12.53,1.0,2.54,287.0,-30.0,-2.0,-1.7,-3.0,1.08
094360,칩스앤미디어,IT,반도체,KOSDAQ,99816,485562680,25.69,4.24,0.98,61.0,19.0,18.0,11.7,14.5,1.33
056700,신화인터텍,IT,IT부품,KOSDAQ,99729,485562680,104.49,1.18,0.0,432.0,11.0,13.0,1.7,3.1,1.37
068940,아이씨케이,IT,정보기기,KOSDAQ,99693,485562680,0.0,15.81,0.0,111.0,27.0,19.0,20.5,72.3,0.31
196490,디에이테크놀로지,IT,기계·장비,KOSDAQ,99224,485562680,0.0,1.19,0.0,123.0,-59.0,2.0,-13.7,-21.7,0.41
203650,드림시큐리티,IT,출판·매체복제,KOSDAQ,98514,485562680,11.98,2.12,0.0,549.0,75.0,34.0,2.6,12.5,0.79
273640,와이엠텍,IT,일반전기전자,KOSDAQ,98080,485562680,32.05,4.66,1.92,113.0,34.0,31.0,19.9,21.6,1.64
005680,삼영전자,IT,전기전자,KOSPI,97980,485562680,12.51,0.42,2.82,676.0,78.0,73.0,4.9,5.2,0.82
084730,팅크웨어,IT,통신장비,KOSDAQ,97188,485562680,22.87,1.13,0.0,898.0,5.0,162.0,10.1,18.6,1.12
365590,하이딥,IT,반도체,KOSDAQ,96990,485562680,0.0,0.0,0.0,47.0,-1.0,-51.0,-48.1,-77.0,0.17
232680,라온테크,IT,반도체,KOSDAQ,96601,485562680,25.6,8.15,0.0,167.0,19.0,14.0,15.5,30.3,0.68
086960,MDS테크,IT,소프트웨어,KOSDAQ,95471,485562680,0.0,1.3,0.0,384.0,23.0,-40.0,-3.4,-4.0,1.2
082210,옵트론텍,IT,IT부품,KOSDAQ,95272,485562680,0.0,1.18,0.0,497.0,-174.0,-152.0,-8.0,-25.5,1.51
227950,엔투텍,IT,기계·장비,KOSDAQ,94896,485562680,0.0,1.44,0.0,125.0,-6.0,-36.0,2.5,3.7,1.32
399720,가온칩스,IT,반도체,KOSDAQ,94894,485562680,34.86,10.18,0.0,105,-3,-,6.3,9.1,0.5391
094480,갤럭시아머니트리,IT,소프트웨어,KOSDAQ,94662,485562680,0.0,2.28,0.71,263.0,18.0,6.0,1.6,4.6,1.4
058970,엠로,IT,소프트웨어,KOSDAQ,94266,485562680,26.25,3.85,0.0,151.0,18.0,13.0,10.3,13.5,0.82
288620,에스퓨얼셀,IT,일반전기전자,KOSDAQ,92618,485562680,34.9,2.45,0.4,114.0,5.0,3.0,0.0,0.1,1.15
052330,코텍,IT,정보기기,KOSDAQ,91938,485562680,0.0,0.46,0.0,1135.0,62.0,112.0,6.8,8.9,0.62
155650,와이엠씨,IT,IT부품,KOSDAQ,91532,485562680,12.59,1.41,2.13,434.0,37.0,33.0,11.4,13.8,0.94
371950,풍원정밀,IT,IT부품,KOSDAQ,91147,485562680,113.52,11.36,0.0,135.0,13.0,39.0,11.1,18.1,1.01983
087260,모바일어플라이언스,IT,소프트웨어,KOSDAQ,90969,485562680,44.81,2.56,0.0,77.0,-4.0,18.0,4.7,8.5,1.4
141000,비아트론,IT,반도체,KOSDAQ,90181,485562680,7.82,0.69,1.09,198.0,28.0,67.0,7.9,9.7,1.07
033560,블루콤,IT,IT부품,KOSDAQ,89631,485562680,2340.0,1.0,0.05,106.0,-13.0,-11.0,-0.1,-0.1,0.59
285490,노바텍,IT,기타제조,KOSDAQ,89403,485562680,7.53,2.57,0.51,224.0,58.0,19.0,12.1,17.0,0.84
125210,아모그린텍,IT,IT부품,KOSDAQ,89083,485562680,92.02,5.89,0.0,335.0,20.0,35.0,9.0,25.2,1.23
004770,써니전자,IT,전기전자,KOSPI,88724,485562680,20.35,1.34,0.0,52,-,4,4.8,5.2,0.88
234300,에스트래픽,IT,소프트웨어,KOSDAQ,88449,485562680,0.0,3.65,0.0,347.0,15.0,27.0,2.4,10.7,1.13
092190,서울바이오시스,IT,IT부품,KOSDAQ,88373,485562680,58.12,1.55,0.87,1165.0,-85.0,-127.0,-6.5,-27.5,0.95
396270,넥스트칩,IT,반도체,KOSDAQ,88242,485562680,0.0,4.86,0.0,27.0,-67.0,-67.0,-68.4,-79.8,0.85353
079810,디이엔티,IT,기계·장비,KOSDAQ,87707,485562680,133.06,4.82,0.0,131.0,1.0,5.0,-1.5,-3.7,1.4
053450,세코닉스,IT,의료·정밀기기,KOSDAQ,87692,485562680,26.99,1.15,0.0,1207.0,24.0,14.0,2.0,6.0,1.05
063570,한국전자금융,IT,기타서비스,KOSDAQ,87541,485562680,16.11,0.91,2.23,725.0,57.0,22.0,0.9,2.7,0.69
192250,케이사인,IT,소프트웨어,KOSDAQ,87279,485562680,23.17,1.95,0.79,102.0,21.0,12.0,3.5,6.3,0.82
150900,파수,IT,소프트웨어,KOSDAQ,86005,485562680,28.94,4.91,0.0,96.0,5.0,6.0,1.7,2.8,0.72
049080,기가레인,IT,반도체,KOSDAQ,85979,485562680,31.63,1.97,0.0,115.0,-20.0,-6.0,-5.9,-9.3,1.39
049950,미래컴퍼니,IT,기계·장비,KOSDAQ,85834,485562680,28.43,1.76,0.42,355.0,71.0,106.0,29.3,41.3,0.88
031860,엔에스엔,IT,유통,KOSDAQ,85319,485562680,0.0,1.6,0.0,22.0,-15.0,-59.0,-31.8,-41.1,0.52
171090,선익시스템,IT,반도체,KOSDAQ,84540,485562680,0.0,2.11,0.0,202.0,23.0,-60.0,-14.2,-19.3,1.57
232140,와이아이케이,IT,반도체,KOSDAQ,84367,485562680,7.15,1.15,0.0,671.0,88.0,74.0,9.8,13.3,1.08
105330,케이엔더블유,IT,일반전기전자,KOSDAQ,83928,485562680,138.76,2.55,0.0,200.0,21.0,19.0,10.9,25.5,1.04
160980,싸이맥스,IT,반도체,KOSDAQ,83767,485562680,6.05,0.99,2.82,491.0,61.0,25.0,7.4,10.3,1.46
027580,상보,IT,화학,KOSDAQ,83002,485562680,41.25,1.71,0.0,294.0,9.0,19.0,4.9,10.9,0.89
205100,엑셈,IT,소프트웨어,KOSDAQ,82428,485562680,11.96,1.55,0.0,92.0,10.0,6.0,4.8,6.2,0.9
042510,라온시큐어,IT,소프트웨어,KOSDAQ,82026,485562680,0.0,3.42,0.0,107.0,18.0,23.0,6.8,13.0,0.85
106520,노블엠앤비,IT,의료·정밀기기,KOSDAQ,81680,485562680,0.0,1.64,0.0,44.0,-5.0,42.0,6.2,14.8,0.61
012340,뉴인텍,IT,IT부품,KOSDAQ,81373,485562680,305.0,3.96,0.0,197.0,-13.0,-11.0,-3.9,-11.6,1.45
139670,키네마스터,IT,소프트웨어,KOSDAQ,81075,485562680,0.0,5.39,0.0,59.0,-45.0,-9.0,-19.7,-25.3,1.22
012030,DB,IT,서비스업,KOSPI,80950,485562680,6.92,0.34,0.0,1049.0,26.0,33.0,4.7,6.6,0.99
041460,한국전자인증,IT,소프트웨어,KOSDAQ,80940,485562680,25.94,2.43,1.23,91.0,7.0,9.0,6.9,10.1,1.12
054920,한컴위드,IT,소프트웨어,KOSDAQ,80746,485562680,24.57,0.93,0.0,102.0,18.0,44.0,5.9,10.1,0.95
146320,비씨엔씨,IT,반도체,KOSDAQ,80515,485562680,22.96,6.11,0.0,207.0,34.0,29.0,9.7,17.1,1.15154
148930,에이치와이티씨,IT,IT부품,KOSDAQ,80505,485562680,17.1,7.53,0.0,96.0,20.0,22.0,,,0.96372
037460,삼지전자,IT,통신장비,KOSDAQ,79961,485562680,5.02,0.57,4.0,7817.0,190.0,123.0,7.1,10.8,1.22
089850,유비벨록스,IT,소프트웨어,KOSDAQ,79447,485562680,8.78,1.16,0.0,1156.0,42.0,165.0,8.5,18.3,1.41
078350,한양디지텍,IT,반도체,KOSDAQ,79377,485562680,7.5,2.26,0.0,1170.0,144.0,98.0,20.5,39.8,0.9
332570,와이팜,IT,IT부품,KOSDAQ,79204,485562680,0.0,1.84,0.0,124.0,8.0,-50.0,-16.0,-22.1,1.01
412350,레이저쎌,IT,반도체,KOSDAQ,78503,485562680,0.0,6.96,0.0,8.0,-27.0,-24.0,-21.1,-23.5,1.19422
340930,유일에너테크,IT,기계·장비,KOSDAQ,78401,485562680,0.0,4.58,0.0,163.0,3.0,63.0,9.6,21.1,1.49
330860,네패스아크,IT,반도체,KOSDAQ,78185,485562680,13.39,1.69,0.0,414.0,87.0,59.0,6.3,12.2,1.03
256940,케이피에스,IT,반도체,KOSDAQ,77882,485562680,0.0,1.88,0.0,26.0,-17.0,-15.0,-7.7,-11.0,0.98
112290,영창케미칼,IT,반도체,KOSDAQ,77649,485562680,0.0,3.72,0.0,197.0,14.0,10.0,,,0.81814
187870,디바이스이엔지,IT,반도체,KOSDAQ,77438,485562680,3.92,0.95,2.54,244.0,53.0,38.0,10.6,14.6,1.27
072770,율호,IT,소프트웨어,KOSDAQ,77396,485562680,31.84,1.63,0.0,265.0,12.0,-9.0,-1.1,-1.3,0.82
117730,티로보틱스,IT,기계·장비,KOSDAQ,76695,485562680,0.0,4.63,0.0,137.0,-4.0,34.0,10.4,32.7,1.16
143540,영우디에스피,IT,반도체,KOSDAQ,76426,485562680,10.2,1.44,0.0,173.0,-72.0,-93.0,-28.1,-42.9,1.18
096690,에이루트,IT,정보기기,KOSDAQ,76190,485562680,0.0,0.59,0.0,178,-,4,1.7,2.5,0.77
301300,바이브컴퍼니,IT,소프트웨어,KOSDAQ,75985,485562680,0.0,4.56,0.0,88.0,-32.0,-38.0,-15.9,-49.9,1.29
046110,한일네트웍스,IT,컴퓨터서비스,KOSDAQ,75610,485562680,16.11,1.75,0.0,273.0,-26.0,-39.0,-4.2,-6.9,0.83
347000,센코,IT,의료·정밀기기,KOSDAQ,75354,485562680,42.97,3.0,0.0,92.0,9.0,6.0,1.0,2.7,1.03
158430,아톤,IT,소프트웨어,KOSDAQ,75347,485562680,106.83,2.62,0.0,106.0,22.0,10.0,4.3,8.5,1.05
357880,비트나인,IT,소프트웨어,KOSDAQ,75206,485562680,71.07,3.08,0.0,46.0,6.0,8.0,9.2,10.2,3.03
069540,라이트론,IT,통신장비,KOSDAQ,74953,485562680,0.0,1.74,0.0,193.0,19.0,1.0,-3.9,-5.9,0.55
200470,에이팩트,IT,반도체,KOSDAQ,74690,485562680,35.23,1.37,0.0,114.0,11.0,13.0,3.6,5.8,1.03
033170,시그네틱스,IT,반도체,KOSDAQ,74498,485562680,7.98,1.1,0.0,748.0,23.0,17.0,3.9,5.9,1.81
131400,이브이첨단소재,IT,IT부품,KOSDAQ,74412,485562680,0.0,1.53,0.0,136.0,-11.0,-108.0,-18.2,-40.9,1.05
096040,이트론,IT,정보기기,KOSDAQ,74320,485562680,0.0,1.39,0.0,241.0,24.0,-34.0,-5.1,-12.0,0.77
093520,매커스,IT,유통,KOSDAQ,73872,485562680,3.8,1.19,1.52,503.0,66.0,41.0,9.2,25.1,1.45
066310,큐에스아이,IT,반도체,KOSDAQ,73765,485562680,63.24,1.47,0.85,57.0,9.0,29.0,9.0,9.7,1.01
256630,포인트엔지니어링,IT,금속,KOSDAQ,73384,485562680,35.0,1.81,0.8,128.0,18.0,22.0,6.0,8.0,0.82
193250,와이제이엠게임즈,IT,IT부품,KOSDAQ,72679,485562680,0.0,1.46,0.0,62.0,-9.0,-1.0,1.0,1.5,1.03
290550,디케이티,IT,IT부품,KOSDAQ,72222,485562680,20.15,2.24,0.0,950.0,52.0,85.0,13.1,32.0,1.39
093190,빅솔론,IT,정보기기,KOSDAQ,72211,485562680,4.81,0.72,3.26,388.0,102.0,60.0,7.5,9.9,0.67
333620,엔시스,IT,일반전기전자,KOSDAQ,71530,485562680,32.29,2.97,0.45,97.0,15.0,11.0,7.8,10.3,1.1
060230,소니드,IT,화학,KOSDAQ,71520,485562680,0.0,1.08,0.0,255.0,12.0,-9.0,-2.0,-4.9,0.74
065130,탑엔지니어링,IT,기계·장비,KOSDAQ,71462,485562680,0.0,0.51,0.0,2585.0,1.0,64.0,0.2,2.4,1.02
211270,AP위성,IT,통신장비,KOSDAQ,71339,485562680,111.11,1.93,0.64,145.0,2.0,8.0,2.8,3.7,1.02
079960,동양이엔피,IT,IT부품,KOSDAQ,69042,485562680,6.39,0.43,2.08,1640.0,74.0,46.0,5.6,7.8,1.3
045660,에이텍,IT,정보기기,KOSDAQ,68988,485562680,15.32,1.07,0.86,230.0,5.0,22.0,8.0,9.3,0.93
196450,코아시아옵틱스,IT,의료·정밀기기,KOSDAQ,68838,485562680,0.0,1.01,0.0,1016.0,27.0,12.0,4.7,3.7,0.58
163730,핑거,IT,소프트웨어,KOSDAQ,68490,485562680,22.33,2.35,0.87,245.0,19.0,13.0,3.1,4.3,0.89
036090,위지트,IT,기계·장비,KOSDAQ,68473,485562680,7.9,0.63,0.0,91.0,9.0,-13.0,-3.4,-4.1,0.94
377330,이지트로닉스,IT,일반전기전자,KOSDAQ,68391,485562680,1012.5,4.84,0.0,39.0,-14.0,-11.0,-7.0,-9.4,1.4642
095270,웨이브일렉트로,IT,IT부품,KOSDAQ,68362,485562680,1.4,1.09,0.0,81.0,-27.0,-23.0,-13.5,-14.4,0.68
264660,씨앤지하이테크,IT,반도체,KOSDAQ,68232,485562680,19.7,1.27,1.25,194.0,14.0,-14.0,4.1,6.8,1.13
049480,오픈베이스,IT,컴퓨터서비스,KOSDAQ,68180,485562680,19.29,1.27,0.53,492.0,35.0,28.0,5.0,9.4,1.07
089890,코세스,IT,반도체,KOSDAQ,68128,485562680,12.76,2.89,0.0,196.0,39.0,28.0,14.0,20.2,1.29
054800,아이디스홀딩스,IT,기타서비스,KOSDAQ,68036,485562680,26.09,0.54,1.52,2339.0,266.0,297.0,9.5,17.7,0.49
134580,탑코미디어,IT,통신장비,KOSDAQ,67741,485562680,0.0,3.54,0.0,43.0,14.0,13.0,1.7,3.5,0.91
039290,인포뱅크,IT,통신서비스,KOSDAQ,67661,485562680,13.86,1.92,0.57,378.0,1.0,11.0,3.6,5.1,1.72
057540,옴니시스템,IT,의료·정밀기기,KOSDAQ,67647,485562680,0.0,1.02,0.0,280.0,8.0,4.0,0.4,0.6,0.86
093640,다믈멀티미디어,IT,반도체,KOSDAQ,66620,485562680,21.91,1.66,0.0,35.0,4.0,-14.0,-2.5,-3.8,0.63
402030,코난테크놀로지,IT,소프트웨어,KOSDAQ,66461,485562680,48.08,6.99,0.0,26.0,-12.0,-11.0,,,0.90867
036710,심텍홀딩스,IT,IT부품,KOSDAQ,65753,485562680,5.54,0.95,1.3,4775.0,1010.0,659.0,21.9,25.3,1.13
031820,콤텍시스템,IT,서비스업,KOSPI,65368,485562680,26.79,0.65,0.0,1261.0,-50.0,-33.0,-4.2,-7.0,0.93
297890,HB솔루션,IT,기계·장비,KOSDAQ,65208,485562680,29.47,2.41,0.0,740.0,165.0,178.0,25.3,38.2,1.41
382800,지앤비에스엔지니어링,IT,기계·장비,KOSDAQ,64996,485562680,7.55,1.68,0.0,191.0,43.0,42.0,18.2,22.3,1.05
204270,제이앤티씨,IT,일반전기전자,KOSDAQ,64906,485562680,0.0,0.78,0.0,377.0,-156.0,-146.0,-6.6,-10.1,1.02
300120,라온피플,IT,IT부품,KOSDAQ,64834,485562680,0.0,2.38,0.0,56.0,-5.0,-6.0,0.4,0.7,1.05
290090,트윔,IT,소프트웨어,KOSDAQ,64561,485562680,48.75,1.7,0.0,16.0,-63.0,-54.0,-11.5,-12.5,1.45
080420,모다이노칩,IT,IT부품,KOSDAQ,64288,485562680,26.67,0.86,0.0,1136.0,165.0,120.0,2.8,7.2,1.2
033230,인성정보,IT,컴퓨터서비스,KOSDAQ,64235,485562680,80.77,1.12,0.0,661.0,-6.0,-11.0,-2.4,-6.2,0.76
110990,디아이티,IT,IT부품,KOSDAQ,64213,485562680,0.0,0.82,0.0,458.0,36.0,47.0,1.2,2.1,1.1
059120,아진엑스텍,IT,반도체,KOSDAQ,64180,485562680,22.82,2.19,1.44,111.0,6.0,6.0,7.9,9.1,1.36
097800,윈팩,IT,반도체,KOSDAQ,64145,485562680,0.0,1.19,0.0,346.0,6.0,-7.0,-2.0,-4.9,1.18
304100,솔트룩스,IT,소프트웨어,KOSDAQ,63086,485562680,0.0,1.67,0.0,56.0,-15.0,5.0,-6.8,-10.9,1.07
302430,이노메트리,IT,기계·장비,KOSDAQ,63051,485562680,28.99,2.1,0.0,165.0,-19.0,-14.0,-2.9,-3.8,1.1
377480,마인즈랩,IT,소프트웨어,KOSDAQ,63041,485562680,39.2,3.09,0.0,17.0,-18.0,-17.0,-13.6,-16.9,0.85
123010,아이윈플러스,IT,반도체,KOSDAQ,62966,485562680,0.0,2.05,0.0,39.0,-5.0,-5.0,-4.2,-6.7,0.78
303030,지니틱스,IT,반도체,KOSDAQ,62927,485562680,0.0,2.9,0.0,85.0,-2.0,-1.0,-0.8,-1.1,0.99
258610,케일럼,IT,금속,KOSDAQ,62869,485562680,0.0,1.27,0.0,155.0,-11.0,-12.0,-6.8,-10.5,0.65
272110,케이엔제이,IT,기계·장비,KOSDAQ,62800,485562680,15.83,2.24,0.0,127.0,43.0,45.0,10.2,22.1,1.49
053980,오상자이엘,IT,컴퓨터서비스,KOSDAQ,62726,485562680,21.66,1.53,0.0,203.0,13.0,28.0,15.7,23.1,0.9
094860,네오리진,IT,소프트웨어,KOSDAQ,61314,485562680,0.0,1.58,0.0,90.0,-11.0,-15.0,-11.9,-15.5,1.0
038680,에스넷,IT,컴퓨터서비스,KOSDAQ,61271,485562680,0.0,1.35,0.87,743.0,-6.0,6.0,-4.3,-14.3,1.25
066670,디스플레이텍,IT,IT부품,KOSDAQ,61037,485562680,16.37,0.58,1.42,66.0,6.0,-3.0,6.2,7.5,0.97
367000,플래티어,IT,소프트웨어,KOSDAQ,60580,485562680,24.07,2.84,0.0,131.0,4.0,1.0,3.0,3.6,0.59
051380,피씨디렉트,IT,유통,KOSDAQ,60448,485562680,6.28,1.54,5.63,748.0,-16.0,-36.0,-3.7,-7.0,-0.02
038460,바이오스마트,IT,정보기기,KOSDAQ,60167,485562680,56.99,0.81,0.0,1009.0,32.0,9.0,2.0,6.3,1.06
065440,이루온,IT,소프트웨어,KOSDAQ,59982,485562680,39.93,1.85,0.0,102,-2,-,2.0,3.2,1.36
092870,엑시콘,IT,반도체,KOSDAQ,59965,485562680,2.88,0.76,1.05,173.0,22.0,28.0,6.0,7.0,1.22
047560,이스트소프트,IT,소프트웨어,KOSDAQ,59603,485562680,18.35,1.43,0.0,215.0,-12.0,-19.0,-1.5,-0.4,0.65
255440,야스,IT,IT부품,KOSDAQ,59482,485562680,54.07,0.71,0.57,188.0,6.0,15.0,0.7,1.1,1.13
252990,샘씨엔에스,IT,반도체,KOSDAQ,59402,485562680,18.84,2.26,0.0,117.0,37.0,37.0,10.7,17.1,1.12
347890,엠투아이,IT,정보기기,KOSDAQ,59331,485562680,14.79,2.25,2.83,112.0,33.0,28.0,15.1,16.9,0.81
382480,지아이텍,IT,기계·장비,KOSDAQ,59140,485562680,26.75,2.75,0.6,116.0,22.0,23.0,,,0.5
217820,엔에스,IT,기계·장비,KOSDAQ,58758,485562680,12.37,1.85,0.0,159.0,-25.0,-9.0,-2.8,-6.1,0.89
307180,아이엘사이언스,IT,일반전기전자,KOSDAQ,58544,485562680,0.0,11.12,0.0,114.0,2.0,68.0,13.5,93.4,0.63
036170,클라우드에어,IT,반도체,KOSDAQ,58236,485562680,44.83,0.68,0.0,32.0,1.0,43.0,6.2,9.4,1.56
052900,KX하이텍,IT,반도체,KOSDAQ,58190,485562680,14.17,0.72,0.0,379.0,36.0,44.0,8.8,16.2,1.37
357580,아모센스,IT,IT부품,KOSDAQ,58016,485562680,0.0,4.89,0.0,122.0,-8.0,-2.0,-0.2,-0.4,0.86
083640,인콘,IT,통신장비,KOSDAQ,56584,485562680,0.0,0.64,0.0,147.0,7.0,-26.0,7.3,9.0,0.97
041020,폴라리스오피스,IT,소프트웨어,KOSDAQ,56397,485562680,0.0,1.35,0.0,54.0,6.0,101.0,41.4,51.6,0.99
054090,삼진엘앤디,IT,IT부품,KOSDAQ,56209,485562680,77.13,0.81,1.62,631.0,2.0,24.0,1.4,3.0,1.26
347770,핌스,IT,IT부품,KOSDAQ,56040,485562680,14.02,1.83,0.0,226.0,16.0,20.0,-0.2,1.0,1.07
096630,에스코넥,IT,IT부품,KOSDAQ,55765,485562680,0.0,1.79,0.0,427.0,-11.0,14.0,-2.3,-4.7,1.17
090470,제이스텍,IT,반도체,KOSDAQ,55720,485562680,16.41,0.82,0.72,436.0,81.0,70.0,10.9,14.2,0.79
220180,핸디소프트,IT,소프트웨어,KOSDAQ,55719,485562680,23.29,1.33,0.0,65.0,1.0,4.0,0.6,1.4,0.8
192410,THQ,IT,통신장비,KOSDAQ,54923,485562680,25.34,1.89,0.0,67,-4,-,-0.6,-0.9,1.06
177350,베셀,IT,반도체,KOSDAQ,54817,485562680,8.93,1.96,0.0,62.0,-26.0,-28.0,-8.9,-19.4,1.12
251630,브이원텍,IT,기계·장비,KOSDAQ,54706,485562680,9.19,1.12,1.33,89.0,-5.0,-11.0,-1.6,-0.2,1.06
129890,앱코,IT,정보기기,KOSDAQ,53925,485562680,0.0,1.63,0.0,264.0,-8.0,-13.0,-6.0,-10.2,0.92
356860,티엘비,IT,일반전기전자,KOSDAQ,53649,485562680,17.29,2.58,0.57,583.0,100.0,84.0,23.1,35.6,1.14
370090,퓨런티어,IT,의료·정밀기기,KOSDAQ,53364,485562680,53.47,11.42,0.0,71.0,6.0,8.0,6.0,7.0,1.29222
263600,덕우전자,IT,일반전기전자,KOSDAQ,53263,485562680,28.04,1.18,0.94,390.0,12.0,8.0,1.8,3.9,1.23
368600,아이씨에이치,IT,기타제조,KOSDAQ,53223,485562680,9.43,2.83,0.0,85.0,22.0,21.0,,,1.2578
303530,이노뎁,IT,소프트웨어,KOSDAQ,53081,485562680,0.0,2.37,0.0,202.0,5.0,5.0,-6.4,-9.2,0.61
219130,타이거일렉,IT,반도체,KOSDAQ,53065,485562680,38.2,2.34,0.0,158.0,25.0,29.0,12.4,16.9,0.98
